Drug1,Drug2,Prob,SimilaritySource,Method
DB00996,C0042267,0.1476,HPO,LapRLS
DB00727,C0037199,0.1475,HPO,LapRLS
DB04871,C0423791,0.1475,HPO,LapRLS
DB00478,C0011253,0.1475,HPO,LapRLS
DB00583,C0085605,0.1475,HPO,LapRLS
DB09076,C0033774,0.1475,HPO,LapRLS
DB00190,C0015230,0.1475,HPO,LapRLS
DB00583,C0042024,0.1475,HPO,LapRLS
DB00882,C0027497,0.1474,HPO,LapRLS
DB06151,C0034069,0.1474,HPO,LapRLS
DB01236,C0232726,0.1474,HPO,LapRLS
DB00727,C0020473,0.1474,HPO,LapRLS
DB00727,C0025160,0.1473,HPO,LapRLS
DB06774,C0042109,0.1473,HPO,LapRLS
DB00130,C0019270,0.1473,HPO,LapRLS
DB00478,C0442874,0.1473,HPO,LapRLS
DB00859,C0042514,0.1473,HPO,LapRLS
DB01008,C0152227,0.1473,HPO,LapRLS
DB01236,C0011253,0.1472,HPO,LapRLS
DB09040,C0027497,0.1472,HPO,LapRLS
DB00998,C0018681,0.1472,HPO,LapRLS
DB00753,C0232726,0.1472,HPO,LapRLS
DB00804,C0476273,0.1472,HPO,LapRLS
DB00125,C0037199,0.1472,HPO,LapRLS
DB00313,C0011253,0.1471,HPO,LapRLS
DB01008,C0026837,0.1471,HPO,LapRLS
DB00727,C0032290,0.1471,HPO,LapRLS
DB06151,C0497156,0.147,HPO,LapRLS
DB00864,C0740651,0.147,HPO,LapRLS
DB00575,C0013404,0.147,HPO,LapRLS
DB00828,C0162285,0.1469,HPO,LapRLS
DB00571,C0231528,0.1469,HPO,LapRLS
DB01019,C1384666,0.1469,HPO,LapRLS
DB00693,C0011991,0.1469,HPO,LapRLS
DB06151,C0042267,0.1469,HPO,LapRLS
DB01019,C0542571,0.1468,HPO,LapRLS
DB11180,C0242422,0.1467,HPO,LapRLS
DB01043,C0151740,0.1467,HPO,LapRLS
DB00720,C0017601,0.1466,HPO,LapRLS
DB11180,C0017152,0.1466,HPO,LapRLS
DB01236,C0014534,0.1466,HPO,LapRLS
DB00855,C1142305,0.1466,HPO,LapRLS
DB00659,C0023473,0.1466,HPO,LapRLS
DB08931,C0015230,0.1466,HPO,LapRLS
DB00597,C0151699,0.1466,HPO,LapRLS
DB00301,C0042963,0.1465,HPO,LapRLS
DB00996,C0151746,0.1465,HPO,LapRLS
DB00828,C0014534,0.1464,HPO,LapRLS
DB00478,C0042023,0.1464,HPO,LapRLS
DB00316,C0020578,0.1464,HPO,LapRLS
DB00597,C0020473,0.1464,HPO,LapRLS
DB01008,C0020578,0.1464,HPO,LapRLS
DB04572,C0031039,0.1463,HPO,LapRLS
DB00200,C0011991,0.1463,HPO,LapRLS
DB00996,C0020598,0.1463,HPO,LapRLS
DB05109,C0011991,0.1463,HPO,LapRLS
DB00431,C0026837,0.1463,HPO,LapRLS
DB00753,C0522055,0.1462,HPO,LapRLS
DB00583,C0013295,0.1462,HPO,LapRLS
DB00125,C0035309,0.1462,HPO,LapRLS
DB00130,C0237849,0.1462,HPO,LapRLS
DB00461,C0020649,0.1462,HPO,LapRLS
DB06151,C0032290,0.1462,HPO,LapRLS
DB00431,C0162429,0.1462,HPO,LapRLS
DB01080,C0032290,0.1462,HPO,LapRLS
DB00324,C0018681,0.1461,HPO,LapRLS
DB00790,C0027497,0.1461,HPO,LapRLS
DB01590,C0542571,0.1461,HPO,LapRLS
DB00659,C0151825,0.1461,HPO,LapRLS
DB00633,C0013604,0.1461,HPO,LapRLS
DB01008,C0035508,0.146,HPO,LapRLS
DB06151,C0043144,0.146,HPO,LapRLS
DB00597,C0033860,0.146,HPO,LapRLS
DB00575,C0042109,0.146,HPO,LapRLS
DB00583,C0017601,0.1459,HPO,LapRLS
DB00478,C0006277,0.1459,HPO,LapRLS
DB00230,C0035243,0.1459,HPO,LapRLS
DB01359,C0020649,0.1459,HPO,LapRLS
DB00659,C0035317,0.1459,HPO,LapRLS
DB00230,C0151313,0.1459,HPO,LapRLS
DB00597,C0018021,0.1458,HPO,LapRLS
DB01044,C0042963,0.1458,HPO,LapRLS
DB00190,C0033774,0.1458,HPO,LapRLS
DB00964,C0030193,0.1458,HPO,LapRLS
DB00659,C0019209,0.1458,HPO,LapRLS
DB00125,C0349506,0.1458,HPO,LapRLS
DB00432,C0015230,0.1458,HPO,LapRLS
DB01080,C0162834,0.1458,HPO,LapRLS
DB00828,C0020578,0.1458,HPO,LapRLS
DB01212,C0027497,0.1457,HPO,LapRLS
DB06698,C0232726,0.1457,HPO,LapRLS
DB00658,C0576093,0.1457,HPO,LapRLS
DB00720,C0085702,0.1457,HPO,LapRLS
DB08897,C0027497,0.1457,HPO,LapRLS
DB00964,C0020651,0.1457,HPO,LapRLS
DB01008,C1704272,0.1457,HPO,LapRLS
DB01236,C0034186,0.1456,HPO,LapRLS
DB00316,C0522055,0.1456,HPO,LapRLS
DB00458,C0000737,0.1456,HPO,LapRLS
DB01008,C0151889,0.1456,HPO,LapRLS
DB00130,C0151636,0.1455,HPO,LapRLS
DB01236,C0035243,0.1455,HPO,LapRLS
DB01019,C0026848,0.1455,HPO,LapRLS
DB00316,C0035317,0.1455,HPO,LapRLS
DB00697,C0027497,0.1455,HPO,LapRLS
DB00727,C0013390,0.1454,HPO,LapRLS
DB00313,C0032326,0.1454,HPO,LapRLS
DB06261,C0025160,0.1454,HPO,LapRLS
DB01080,C0151740,0.1454,HPO,LapRLS
DB00497,C0000737,0.1453,HPO,LapRLS
DB06594,C0041834,0.1453,HPO,LapRLS
DB00906,C0018681,0.1453,HPO,LapRLS
DB06800,C0042963,0.1453,HPO,LapRLS
DB00316,C2937358,0.1452,HPO,LapRLS
DB00727,C2239176,0.1452,HPO,LapRLS
DB00125,C0002874,0.1452,HPO,LapRLS
DB00915,C0151827,0.1452,HPO,LapRLS
DB01026,C0027497,0.1451,HPO,LapRLS
DB01080,C0007859,0.1451,HPO,LapRLS
DB01019,C0023530,0.1451,HPO,LapRLS
DB00900,C0013404,0.145,HPO,LapRLS
DB04854,C0033774,0.145,HPO,LapRLS
DB00753,C0017565,0.145,HPO,LapRLS
DB00710,C2830004,0.145,HPO,LapRLS
DB00478,C0024282,0.145,HPO,LapRLS
DB00195,C0476273,0.1449,HPO,LapRLS
DB00313,C0162429,0.1449,HPO,LapRLS
DB00753,C0023890,0.1449,HPO,LapRLS
DB00476,C0037317,0.1448,HPO,LapRLS
DB00828,C0020615,0.1448,HPO,LapRLS
DB00658,C0268621,0.1448,HPO,LapRLS
DB06287,C0013404,0.1448,HPO,LapRLS
DB01184,C0027497,0.1448,HPO,LapRLS
DB00859,C0034186,0.1448,HPO,LapRLS
DB01236,C0006277,0.1447,HPO,LapRLS
DB00828,C0034359,0.1447,HPO,LapRLS
DB00996,C0232726,0.1447,HPO,LapRLS
DB11180,C0231856,0.1447,HPO,LapRLS
DB00753,C0152227,0.1446,HPO,LapRLS
DB01162,C0015672,0.1446,HPO,LapRLS
DB00708,C0027497,0.1446,HPO,LapRLS
DB00478,C0151699,0.1445,HPO,LapRLS
DB06151,C0338831,0.1445,HPO,LapRLS
DB01043,C0008325,0.1445,HPO,LapRLS
DB08910,C0013604,0.1445,HPO,LapRLS
DB00291,C0042963,0.1445,HPO,LapRLS
DB09059,C0042963,0.1445,HPO,LapRLS
DB00640,C0013604,0.1444,HPO,LapRLS
DB01236,C0018418,0.1444,HPO,LapRLS
DB00996,C0011175,0.1444,HPO,LapRLS
DB04572,C0018418,0.1444,HPO,LapRLS
DB00855,C0858867,0.1444,HPO,LapRLS
DB00337,C0030193,0.1444,HPO,LapRLS
DB04572,C0037036,0.1444,HPO,LapRLS
DB01043,C0035243,0.1443,HPO,LapRLS
DB01213,C0151786,0.1443,HPO,LapRLS
DB00658,C0019880,0.1443,HPO,LapRLS
DB00658,C0152032,0.1443,HPO,LapRLS
DB00125,C0017675,0.1443,HPO,LapRLS
DB00478,C0497156,0.1443,HPO,LapRLS
DB06287,C0010200,0.1442,HPO,LapRLS
DB11180,C0035317,0.1442,HPO,LapRLS
DB00478,C0349506,0.1442,HPO,LapRLS
DB01058,C0011991,0.1442,HPO,LapRLS
DB00125,C2937350,0.1441,HPO,LapRLS
DB00597,C0162285,0.1441,HPO,LapRLS
DB06436,C0027497,0.1441,HPO,LapRLS
DB00627,C0011168,0.1441,HPO,LapRLS
DB00720,C0442874,0.1441,HPO,LapRLS
DB06261,C0162119,0.14400000000000002,HPO,LapRLS
DB01019,C0038454,0.14400000000000002,HPO,LapRLS
DB00749,C0015230,0.14400000000000002,HPO,LapRLS
DB00720,C0014534,0.1439,HPO,LapRLS
DB04871,C0030252,0.1439,HPO,LapRLS
DB01080,C0017675,0.1439,HPO,LapRLS
DB01236,C0085702,0.1439,HPO,LapRLS
DB06698,C0085702,0.1439,HPO,LapRLS
DB04572,C0002418,0.1439,HPO,LapRLS
DB00544,C1456784,0.1439,HPO,LapRLS
DB01118,C0015230,0.1439,HPO,LapRLS
DB06704,C0042963,0.1439,HPO,LapRLS
DB06151,C0162285,0.1438,HPO,LapRLS
DB04572,C0034186,0.1438,HPO,LapRLS
DB04572,C0023052,0.1438,HPO,LapRLS
DB00727,C0043144,0.1438,HPO,LapRLS
DB00313,C0032290,0.1438,HPO,LapRLS
DB09462,C0476273,0.1438,HPO,LapRLS
DB00571,C0003862,0.1437,HPO,LapRLS
DB01236,C0023473,0.1437,HPO,LapRLS
DB05039,C0042963,0.1437,HPO,LapRLS
DB00720,C0151699,0.1437,HPO,LapRLS
DB00130,C0013384,0.1436,HPO,LapRLS
DB00659,C0015402,0.1436,HPO,LapRLS
DB01008,C3665347,0.1436,HPO,LapRLS
DB00727,C0151889,0.1436,HPO,LapRLS
DB06698,C0014534,0.1436,HPO,LapRLS
DB01393,C0027497,0.1436,HPO,LapRLS
DB01080,C0442874,0.1435,HPO,LapRLS
DB09462,C0031154,0.1435,HPO,LapRLS
DB01043,C0042023,0.1434,HPO,LapRLS
DB01218,C0015230,0.1433,HPO,LapRLS
DB00960,C0018681,0.1433,HPO,LapRLS
DB00215,C0740651,0.1433,HPO,LapRLS
DB00648,C0013404,0.1433,HPO,LapRLS
DB00316,C0033036,0.1433,HPO,LapRLS
DB00316,C0034063,0.1433,HPO,LapRLS
DB00753,C0014534,0.1433,HPO,LapRLS
DB01080,C0034186,0.1433,HPO,LapRLS
DB00996,C0151517,0.1433,HPO,LapRLS
DB06287,C0002994,0.1433,HPO,LapRLS
DB06151,C0006277,0.1432,HPO,LapRLS
DB00478,C0033860,0.1432,HPO,LapRLS
DB01591,C0011991,0.1432,HPO,LapRLS
DB01008,C0232726,0.1432,HPO,LapRLS
DB00431,C0015397,0.1432,HPO,LapRLS
DB00989,C0002792,0.1432,HPO,LapRLS
DB00529,C0520888,0.1432,HPO,LapRLS
DB00230,C0700590,0.1432,HPO,LapRLS
DB00996,C0009421,0.1432,HPO,LapRLS
DB01088,C0013604,0.1431,HPO,LapRLS
DB00565,C0027497,0.1431,HPO,LapRLS
DB00544,C0392525,0.1431,HPO,LapRLS
DB00963,C0027497,0.1431,HPO,LapRLS
DB00290,C0018681,0.14300000000000002,HPO,LapRLS
DB01019,C0040046,0.14300000000000002,HPO,LapRLS
DB00531,C0015230,0.14300000000000002,HPO,LapRLS
DB00125,C0038454,0.14300000000000002,HPO,LapRLS
DB00478,C0029456,0.14300000000000002,HPO,LapRLS
DB00544,C0030252,0.14300000000000002,HPO,LapRLS
DB00361,C0030193,0.14300000000000002,HPO,LapRLS
DB06774,C0043352,0.1429,HPO,LapRLS
DB00659,C0013362,0.1429,HPO,LapRLS
DB00658,C0152459,0.1428,HPO,LapRLS
DB00444,C0000737,0.1428,HPO,LapRLS
DB00752,C0004604,0.1428,HPO,LapRLS
DB00720,C0018800,0.1428,HPO,LapRLS
DB00996,C0027121,0.1428,HPO,LapRLS
DB00833,C0042963,0.1428,HPO,LapRLS
DB00125,C0010692,0.1428,HPO,LapRLS
DB01181,C0428974,0.1428,HPO,LapRLS
DB00744,C0042963,0.1428,HPO,LapRLS
DB00316,C0151889,0.1427,HPO,LapRLS
DB09462,C0008370,0.1427,HPO,LapRLS
DB00478,C0032290,0.1427,HPO,LapRLS
DB00669,C0003862,0.1427,HPO,LapRLS
DB00426,C0030193,0.1427,HPO,LapRLS
DB11180,C0017574,0.1427,HPO,LapRLS
DB00915,C0014868,0.1426,HPO,LapRLS
DB00313,C0020473,0.1426,HPO,LapRLS
DB00753,C0085702,0.1426,HPO,LapRLS
DB01250,C0043352,0.1426,HPO,LapRLS
DB00583,C0442874,0.1425,HPO,LapRLS
DB06698,C0085584,0.1425,HPO,LapRLS
DB00395,C0231528,0.1425,HPO,LapRLS
DB01260,C0015230,0.1424,HPO,LapRLS
DB13868,C0232462,0.1423,HPO,LapRLS
DB00859,C0085605,0.1423,HPO,LapRLS
DB00847,C0003862,0.1423,HPO,LapRLS
DB04572,C0151699,0.1422,HPO,LapRLS
DB00597,C0231856,0.1422,HPO,LapRLS
DB00915,C0018926,0.1422,HPO,LapRLS
DB00125,C0018418,0.1422,HPO,LapRLS
DB00715,C0497552,0.1422,HPO,LapRLS
DB00597,C0345904,0.1422,HPO,LapRLS
DB06261,C0023380,0.1422,HPO,LapRLS
DB00583,C0032326,0.1421,HPO,LapRLS
DB00987,C0015230,0.1421,HPO,LapRLS
DB00544,C0043094,0.1421,HPO,LapRLS
DB00747,C0015230,0.1421,HPO,LapRLS
DB00787,C0013604,0.142,HPO,LapRLS
DB00863,C0027497,0.1419,HPO,LapRLS
DB00658,C0338591,0.1419,HPO,LapRLS
DB09462,C1258215,0.1419,HPO,LapRLS
DB00855,C0546817,0.1419,HPO,LapRLS
DB00460,C0018681,0.1419,HPO,LapRLS
DB00650,C0018681,0.1418,HPO,LapRLS
DB00828,C0035243,0.1418,HPO,LapRLS
DB08882,C0018681,0.1418,HPO,LapRLS
DB00331,C0031154,0.1418,HPO,LapRLS
DB06700,C0042109,0.1418,HPO,LapRLS
DB00130,C0030920,0.1418,HPO,LapRLS
DB00313,C0013384,0.1418,HPO,LapRLS
DB00828,C0015672,0.1418,HPO,LapRLS
DB00859,C0013362,0.1417,HPO,LapRLS
DB00316,C0027051,0.1417,HPO,LapRLS
DB00130,C0151517,0.1416,HPO,LapRLS
DB06228,C0027497,0.1416,HPO,LapRLS
DB06151,C0030252,0.1416,HPO,LapRLS
DB00431,C0025160,0.1416,HPO,LapRLS
DB00859,C0151636,0.1416,HPO,LapRLS
DB00230,C0023052,0.1415,HPO,LapRLS
DB01149,C0042963,0.1414,HPO,LapRLS
DB01043,C0025323,0.1414,HPO,LapRLS
DB00897,C0015230,0.1414,HPO,LapRLS
DB00478,C0008325,0.1414,HPO,LapRLS
DB06261,C0013390,0.1414,HPO,LapRLS
DB00833,C0015230,0.1414,HPO,LapRLS
DB00879,C0232462,0.1414,HPO,LapRLS
DB00572,C0042963,0.1414,HPO,LapRLS
DB00316,C0040479,0.1414,HPO,LapRLS
DB00859,C0019270,0.1413,HPO,LapRLS
DB06791,C0027497,0.1413,HPO,LapRLS
DB00882,C0000737,0.1413,HPO,LapRLS
DB08826,C0010200,0.1413,HPO,LapRLS
DB01005,C0003862,0.1413,HPO,LapRLS
DB00659,C0029456,0.1412,HPO,LapRLS
DB00313,C0442874,0.1412,HPO,LapRLS
DB00597,C0017675,0.1412,HPO,LapRLS
DB00130,C0023530,0.1412,HPO,LapRLS
DB04106,C0018681,0.1412,HPO,LapRLS
DB01019,C0035309,0.1412,HPO,LapRLS
DB00583,C0040046,0.1411,HPO,LapRLS
DB08869,C0000737,0.1411,HPO,LapRLS
DB00125,C0029456,0.1411,HPO,LapRLS
DB01026,C0018681,0.1411,HPO,LapRLS
DB04896,C0011991,0.1411,HPO,LapRLS
DB01068,C0018681,0.1411,HPO,LapRLS
DB00855,C0220981,0.1411,HPO,LapRLS
DB00855,C0010043,0.1411,HPO,LapRLS
DB01043,C0018418,0.1411,HPO,LapRLS
DB00736,C0003862,0.141,HPO,LapRLS
DB04868,C0013604,0.141,HPO,LapRLS
DB00478,C0035309,0.141,HPO,LapRLS
DB00297,C0917801,0.141,HPO,LapRLS
DB06775,C0231528,0.141,HPO,LapRLS
DB00458,C0423791,0.141,HPO,LapRLS
DB00478,C0026848,0.1409,HPO,LapRLS
DB00529,C0027497,0.1409,HPO,LapRLS
DB01244,C0042963,0.1408,HPO,LapRLS
DB00720,C0522055,0.1408,HPO,LapRLS
DB00659,C0023052,0.1408,HPO,LapRLS
DB08826,C0030193,0.1408,HPO,LapRLS
DB01236,C0035508,0.1408,HPO,LapRLS
DB00998,C0030554,0.1407,HPO,LapRLS
DB00373,C0011991,0.1407,HPO,LapRLS
DB00299,C0002792,0.1407,HPO,LapRLS
DB06698,C0022408,0.1407,HPO,LapRLS
DB00496,C0042963,0.1407,HPO,LapRLS
DB00583,C0003537,0.1407,HPO,LapRLS
DB00393,C0042963,0.1407,HPO,LapRLS
DB00544,C0002962,0.1406,HPO,LapRLS
DB00720,C0019079,0.1406,HPO,LapRLS
DB00859,C0151603,0.1406,HPO,LapRLS
DB00313,C0023052,0.1405,HPO,LapRLS
DB00720,C0015672,0.1404,HPO,LapRLS
DB05109,C0042963,0.1404,HPO,LapRLS
DB13158,C0018681,0.1404,HPO,LapRLS
DB00130,C0003123,0.1404,HPO,LapRLS
DB00964,C0013604,0.1404,HPO,LapRLS
DB06261,C0043144,0.1403,HPO,LapRLS
DB04572,C0013384,0.1403,HPO,LapRLS
DB00727,C0035304,0.1403,HPO,LapRLS
DB00494,C0008031,0.1403,HPO,LapRLS
DB00130,C0042267,0.1402,HPO,LapRLS
DB00597,C0522055,0.1402,HPO,LapRLS
DB01018,C0042963,0.1402,HPO,LapRLS
DB06261,C0018802,0.1401,HPO,LapRLS
DB00715,C0085612,0.1401,HPO,LapRLS
DB00458,C0030193,0.1401,HPO,LapRLS
DB04871,C0030193,0.1401,HPO,LapRLS
DB00915,C0003537,0.1401,HPO,LapRLS
DB00859,C0018418,0.14,HPO,LapRLS
DB00478,C0007859,0.14,HPO,LapRLS
DB04572,C0345904,0.14,HPO,LapRLS
DB00915,C0038454,0.1399,HPO,LapRLS
DB00828,C0034063,0.1399,HPO,LapRLS
DB01008,C0025160,0.1399,HPO,LapRLS
DB01004,C0015230,0.1399,HPO,LapRLS
DB00597,C0038358,0.1399,HPO,LapRLS
DB00431,C0017565,0.1399,HPO,LapRLS
DB01018,C0002792,0.1399,HPO,LapRLS
DB00834,C0000737,0.1398,HPO,LapRLS
DB01359,C0037274,0.1398,HPO,LapRLS
DB01179,C0027497,0.1398,HPO,LapRLS
DB00727,C0013362,0.1398,HPO,LapRLS
DB01088,C0033774,0.1398,HPO,LapRLS
DB04572,C0151517,0.1398,HPO,LapRLS
DB00187,C0040822,0.1398,HPO,LapRLS
DB08910,C0003123,0.1397,HPO,LapRLS
DB00583,C0151636,0.1397,HPO,LapRLS
DB01080,C0349506,0.1397,HPO,LapRLS
DB00528,C0042963,0.1397,HPO,LapRLS
DB00720,C0020621,0.1397,HPO,LapRLS
DB00996,C0026633,0.1396,HPO,LapRLS
DB00316,C0034186,0.1396,HPO,LapRLS
DB06795,C0020649,0.1396,HPO,LapRLS
DB01041,C0008031,0.1396,HPO,LapRLS
DB01008,C0442874,0.1396,HPO,LapRLS
DB00478,C0020676,0.1396,HPO,LapRLS
DB00478,C0032326,0.1396,HPO,LapRLS
DB06287,C0003862,0.1396,HPO,LapRLS
DB14154,C0042963,0.1396,HPO,LapRLS
DB00828,C0027051,0.1395,HPO,LapRLS
DB01019,C0011071,0.1395,HPO,LapRLS
DB00804,C0008370,0.1395,HPO,LapRLS
DB00313,C0237849,0.1395,HPO,LapRLS
DB00273,C0497552,0.1395,HPO,LapRLS
DB00828,C2937358,0.1395,HPO,LapRLS
DB06698,C0035243,0.1395,HPO,LapRLS
DB00752,C0020456,0.1394,HPO,LapRLS
DB06151,C0231856,0.1394,HPO,LapRLS
DB14154,C0027497,0.1394,HPO,LapRLS
DB01019,C0152227,0.1394,HPO,LapRLS
DB00627,C0014591,0.1394,HPO,LapRLS
DB00996,C0152020,0.1393,HPO,LapRLS
DB09059,C0000737,0.1393,HPO,LapRLS
DB00125,C0497156,0.1393,HPO,LapRLS
DB00734,C0740651,0.1393,HPO,LapRLS
DB01080,C0042510,0.1393,HPO,LapRLS
DB00187,C0039070,0.1393,HPO,LapRLS
DB00996,C0026961,0.1392,HPO,LapRLS
DB00720,C0020437,0.1392,HPO,LapRLS
DB00859,C0020676,0.1392,HPO,LapRLS
DB00519,C0008031,0.1391,HPO,LapRLS
DB00640,C0231528,0.1391,HPO,LapRLS
DB00502,C0011991,0.139,HPO,LapRLS
DB00666,C0015672,0.139,HPO,LapRLS
DB00419,C0015230,0.139,HPO,LapRLS
DB00316,C0031039,0.139,HPO,LapRLS
DB01080,C0030252,0.139,HPO,LapRLS
DB01367,C0013604,0.1389,HPO,LapRLS
DB00752,C0080274,0.1389,HPO,LapRLS
DB06261,C0017574,0.1389,HPO,LapRLS
DB00627,C0232461,0.1389,HPO,LapRLS
DB00130,C0018991,0.1389,HPO,LapRLS
DB00145,C0234632,0.1389,HPO,LapRLS
DB00648,C0033774,0.1389,HPO,LapRLS
DB00654,C0018681,0.1388,HPO,LapRLS
DB08896,C0027497,0.1388,HPO,LapRLS
DB01359,C0033774,0.1388,HPO,LapRLS
DB00358,C0030193,0.1388,HPO,LapRLS
DB08867,C0042963,0.1388,HPO,LapRLS
DB01590,C0037274,0.1387,HPO,LapRLS
DB08826,C0020456,0.1387,HPO,LapRLS
DB09130,C0042963,0.1387,HPO,LapRLS
DB09130,C0011991,0.1387,HPO,LapRLS
DB00995,C0027497,0.1387,HPO,LapRLS
DB00313,C0152227,0.1387,HPO,LapRLS
DB09130,C0027497,0.1387,HPO,LapRLS
DB00887,C0011991,0.1385,HPO,LapRLS
DB11180,C0015732,0.1385,HPO,LapRLS
DB00332,C2830004,0.1385,HPO,LapRLS
DB00130,C0011071,0.1385,HPO,LapRLS
DB04572,C0162429,0.1385,HPO,LapRLS
DB00297,C0009676,0.1385,HPO,LapRLS
DB00204,C0020649,0.1385,HPO,LapRLS
DB06261,C0017565,0.1384,HPO,LapRLS
DB00915,C0149745,0.1384,HPO,LapRLS
DB00843,C0740651,0.1384,HPO,LapRLS
DB00859,C0011606,0.1384,HPO,LapRLS
DB06151,C0035304,0.1384,HPO,LapRLS
DB00859,C0033860,0.1384,HPO,LapRLS
DB00749,C0042963,0.1384,HPO,LapRLS
DB00659,C0020598,0.1384,HPO,LapRLS
DB00828,C0522055,0.1384,HPO,LapRLS
DB00727,C0003864,0.1384,HPO,LapRLS
DB00478,C0032617,0.1383,HPO,LapRLS
DB01136,C0033774,0.1383,HPO,LapRLS
DB00227,C0030193,0.1383,HPO,LapRLS
DB06774,C0013604,0.1383,HPO,LapRLS
DB00727,C0034063,0.1383,HPO,LapRLS
DB00980,C0042963,0.1383,HPO,LapRLS
DB00987,C0231528,0.1382,HPO,LapRLS
DB00753,C0023473,0.1382,HPO,LapRLS
DB01019,C0003962,0.1382,HPO,LapRLS
DB06795,C0010200,0.1382,HPO,LapRLS
DB00230,C0349506,0.1382,HPO,LapRLS
DB04871,C0013604,0.1382,HPO,LapRLS
DB00458,C0004604,0.1382,HPO,LapRLS
DB12091,C0085649,0.1382,HPO,LapRLS
DB01179,C0015230,0.1381,HPO,LapRLS
DB00367,C0003862,0.1381,HPO,LapRLS
DB00478,C0162429,0.1381,HPO,LapRLS
DB01043,C0032617,0.1381,HPO,LapRLS
DB01189,C0030312,0.1381,HPO,LapRLS
DB11180,C0030196,0.138,HPO,LapRLS
DB06698,C0022346,0.138,HPO,LapRLS
DB00478,C0018418,0.138,HPO,LapRLS
DB00583,C0018099,0.138,HPO,LapRLS
DB01080,C0004238,0.138,HPO,LapRLS
DB00316,C0029124,0.1379,HPO,LapRLS
DB00313,C0013390,0.1379,HPO,LapRLS
DB00738,C0027497,0.1379,HPO,LapRLS
DB01043,C0030920,0.1379,HPO,LapRLS
DB00720,C0034069,0.1379,HPO,LapRLS
DB01008,C0017574,0.1379,HPO,LapRLS
DB00313,C0010200,0.1379,HPO,LapRLS
DB00231,C0042963,0.1379,HPO,LapRLS
DB00315,C0015672,0.1379,HPO,LapRLS
DB00501,C0003123,0.1379,HPO,LapRLS
DB00431,C0020578,0.1378,HPO,LapRLS
DB08899,C0027497,0.1378,HPO,LapRLS
DB00460,C0042963,0.1378,HPO,LapRLS
DB06261,C0162285,0.1377,HPO,LapRLS
DB00313,C0013428,0.1377,HPO,LapRLS
DB09076,C0030193,0.1377,HPO,LapRLS
DB00297,C0015230,0.1377,HPO,LapRLS
DB01234,C0033774,0.1377,HPO,LapRLS
DB00583,C0242350,0.1377,HPO,LapRLS
DB00855,C0030312,0.1377,HPO,LapRLS
DB00828,C0023473,0.1377,HPO,LapRLS
DB00130,C0004144,0.1377,HPO,LapRLS
DB06151,C0018800,0.1376,HPO,LapRLS
DB11180,C0035508,0.1375,HPO,LapRLS
DB00859,C0003537,0.1375,HPO,LapRLS
DB00284,C0027497,0.1375,HPO,LapRLS
DB00658,C0024312,0.1375,HPO,LapRLS
DB06261,C0034359,0.1375,HPO,LapRLS
DB00187,C0004604,0.1375,HPO,LapRLS
DB00915,C0026827,0.1375,HPO,LapRLS
DB00659,C1510586,0.1374,HPO,LapRLS
DB09040,C0015230,0.1374,HPO,LapRLS
DB00659,C0020578,0.1374,HPO,LapRLS
DB00583,C0029882,0.1374,HPO,LapRLS
DB09076,C0917801,0.1374,HPO,LapRLS
DB08930,C0042963,0.1373,HPO,LapRLS
DB00478,C0010692,0.1373,HPO,LapRLS
DB00922,C0027497,0.1373,HPO,LapRLS
DB00678,C0042963,0.1373,HPO,LapRLS
DB00544,C0041657,0.1373,HPO,LapRLS
DB00715,C0580531,0.1373,HPO,LapRLS
DB01019,C0151636,0.1373,HPO,LapRLS
DB06401,C0018681,0.1373,HPO,LapRLS
DB01008,C0302809,0.1373,HPO,LapRLS
DB00597,C0015672,0.1372,HPO,LapRLS
DB00768,C0042963,0.1372,HPO,LapRLS
DB00720,C0018802,0.1372,HPO,LapRLS
DB08826,C0000737,0.1372,HPO,LapRLS
DB00597,C0042023,0.1371,HPO,LapRLS
DB00773,C0015230,0.1371,HPO,LapRLS
DB00996,C0031099,0.13699999999999998,HPO,LapRLS
DB01018,C0020651,0.13699999999999998,HPO,LapRLS
DB01033,C0027497,0.13699999999999998,HPO,LapRLS
DB08823,C0015230,0.13699999999999998,HPO,LapRLS
DB00627,C0162429,0.13699999999999998,HPO,LapRLS
DB00455,C0015230,0.1369,HPO,LapRLS
DB00316,C0702166,0.1369,HPO,LapRLS
DB00125,C0029408,0.1369,HPO,LapRLS
DB08822,C0018681,0.1369,HPO,LapRLS
DB00753,C0017979,0.1368,HPO,LapRLS
DB00605,C0027497,0.1368,HPO,LapRLS
DB06261,C0026837,0.1368,HPO,LapRLS
DB00583,C0015732,0.1367,HPO,LapRLS
DB00431,C0522055,0.1367,HPO,LapRLS
DB00659,C0018802,0.1367,HPO,LapRLS
DB09080,C0018681,0.1366,HPO,LapRLS
DB04938,C0027497,0.1366,HPO,LapRLS
DB00938,C0033774,0.1366,HPO,LapRLS
DB00230,C0040479,0.1366,HPO,LapRLS
DB01180,C0027497,0.1365,HPO,LapRLS
DB00658,C0232488,0.1364,HPO,LapRLS
DB00958,C0231528,0.1364,HPO,LapRLS
DB01001,C0423791,0.1364,HPO,LapRLS
DB00125,C0003864,0.1363,HPO,LapRLS
DB00431,C0085702,0.1363,HPO,LapRLS
DB00740,C0740651,0.1363,HPO,LapRLS
DB00531,C0027497,0.1363,HPO,LapRLS
